item_id,score,skill_id,user_id
37,1,1,4974
117,1,19,4974
149,1,1,4974
52,1,1,4974
54,1,18,4974
182,1,1,4974
4,1,1,4974
190,1,20,4974
97,1,21,4974
60,1,1,4974
147,1,18,4974
26,1,3,4974
57,0,17,4974
16,1,3,4974
45,1,19,4974
58,1,1,4974
156,1,1,4974
75,1,5,4974
66,1,1,4974
5,1,1,4974
84,1,1,4974
24,1,3,4974
113,1,1,4974
81,1,1,4974
72,0,3,4975
154,0,3,4975
24,1,3,4975
33,0,3,4975
3,0,3,4975
68,0,3,4975
16,1,3,4975
37,1,1,4976
16,1,3,4976
52,1,1,4976
1,1,1,4976
29,1,3,4976
184,1,18,4976
72,1,3,4976
241,1,18,4976
24,1,3,4976
150,1,25,4976
293,1,3,4976
57,1,17,4977
48,1,3,4977
164,0,9,4977
58,1,1,4977
61,1,5,4977
347,1,4,4977
221,1,17,4977
3,1,3,4977
107,1,1,4977
19,1,4,4977
75,0,5,4977
60,1,1,4977
5,1,1,4977
71,1,17,4977
33,1,3,4977
59,1,3,4977
329,0,30,4977
110,1,4,4977
175,1,30,4977
317,0,28,4977
37,1,1,4977
156,1,1,4977
25,0,13,4977
66,1,1,4977
362,0,30,4977
112,1,17,4977
53,1,1,4977
68,1,3,4977
81,0,1,4977
182,1,1,4977
4,1,1,4977
24,1,3,4977
15,0,9,4977
113,1,1,4977
8,1,5,4977
39,1,17,4977
305,1,4,4977
43,1,17,4977
149,1,1,4977
107,1,1,4978
101,1,3,4978
24,1,3,4978
37,1,1,4978
154,1,3,4978
150,0,25,4978
245,1,3,4978
60,1,1,4978
1,1,1,4978
199,1,3,4978
52,1,1,4978
43,1,17,4978
16,0,3,4978
68,1,3,4978
96,0,14,4978
58,1,1,4978
29,0,3,4978
66,1,1,4978
34,1,16,4978
3,1,3,4978
46,1,2,4978
72,1,3,4978
143,0,31,4979
3,1,3,4979
24,1,3,4979
33,1,3,4979
158,1,21,4979
97,1,21,4979
57,1,17,4980
66,1,1,4980
5,1,1,4980
113,1,1,4980
156,0,1,4980
68,1,3,4980
53,1,1,4980
60,1,1,4980
4,1,1,4980
58,1,1,4980
33,1,3,4980
84,1,1,4980
24,1,3,4980
107,1,1,4980
59,1,3,4980
1,1,1,4980
303,1,14,4981
1,0,1,4981
26,1,3,4981
183,0,23,4981
101,0,3,4981
62,1,3,4981
107,1,1,4981
16,0,3,4981
108,1,27,4982
621,1,25,4982
626,1,25,4982
102,1,27,4982
375,0,27,4982
630,1,27,4982
541,0,29,4982
451,1,24,4982
529,1,27,4982
288,1,25,4982
170,1,29,4982
504,1,29,4982
272,1,24,4982
428,1,29,4982
693,0,27,4982
69,0,22,4982
527,1,29,4982
84,1,1,4983
66,1,1,4983
4,1,1,4983
75,1,5,4983
68,1,3,4983
107,1,1,4983
5,1,1,4983
53,1,1,4983
60,1,1,4983
37,1,1,4983
1,1,1,4983
58,1,1,4983
195,0,5,4983
3,1,3,4983
24,1,3,4983
149,1,1,4983
207,0,23,4983
156,0,1,4983
48,1,3,4983
129,1,13,4983
114,1,23,4983
43,1,17,4983
33,1,3,4983
273,0,25,4984
161,1,25,4984
316,0,25,4984
321,0,25,4984
650,1,25,4984
592,1,25,4984
139,1,25,4984
288,0,25,4984
143,0,31,4985
77,0,14,4985
379,0,14,4985
3,0,3,4985
59,1,3,4985
6,1,3,4985
223,0,7,4985
169,0,2,4985
68,1,3,4985
317,0,28,4985
27,1,14,4985
87,0,26,4985
63,0,14,4985
95,1,5,4985
303,1,14,4985
318,1,28,4985
310,1,14,4985
33,0,3,4985
66,1,1,4986
141,0,17,4986
39,1,17,4986
60,1,1,4986
71,1,17,4986
19,0,4,4987
143,0,31,4987
61,0,5,4987
58,1,1,4987
282,0,4,4987
75,1,5,4987
199,1,3,4987
149,0,1,4987
3,1,3,4987
52,0,1,4987
107,0,1,4987
195,1,5,4987
59,1,3,4987
1,1,1,4987
37,1,1,4987
16,1,3,4987
19,1,4,4988
90,0,19,4988
43,1,17,4988
57,1,17,4988
117,0,19,4988
89,1,10,4988
266,1,19,4988
21,0,4,4988
274,0,10,4988
158,1,21,4988
194,0,35,4988
42,1,19,4988
27,0,14,4989
135,0,14,4989
77,0,14,4989
210,1,17,4989
24,1,3,4989
33,1,3,4989
15,0,9,4989
19,0,4,4989
63,0,14,4989
303,0,14,4989
57,1,17,4989
80,1,23,4989
194,1,35,4989
5,1,1,4990
112,1,17,4990
43,1,17,4990
46,1,2,4990
15,0,9,4990
164,0,9,4990
83,0,2,4990
57,0,17,4990
101,1,3,4991
29,0,3,4991
3,0,3,4991
72,1,3,4991
245,0,3,4991
24,1,3,4991
16,1,3,4991
36,0,3,4991
199,0,3,4991
128,1,3,4991
214,1,13,4992
474,1,29,4992
91,1,27,4992
273,1,25,4992
428,1,29,4992
538,1,29,4992
331,0,29,4992
108,0,27,4992
657,1,29,4992
48,1,3,4992
314,0,29,4992
611,1,29,4992
470,0,34,4992
89,1,10,4993
274,1,10,4993
146,1,11,4993
127,1,11,4993
195,1,5,4993
18,1,11,4993
53,1,1,4993
4,1,1,4993
107,1,1,4993
1,1,1,4993
75,1,5,4993
37,0,1,4993
15,1,9,4993
24,1,3,4993
149,1,1,4993
65,1,11,4993
346,1,10,4993
66,1,1,4993
58,1,1,4993
17,1,10,4993
100,0,24,4994
283,0,24,4994
245,0,3,4994
24,1,3,4994
428,0,29,4994
117,0,19,4994
26,1,3,4994
172,1,24,4994
68,1,3,4994
72,1,3,4994
16,0,3,4994
416,0,24,4994
541,0,29,4994
101,0,3,4994
225,1,24,4994
538,0,29,4994
331,1,29,4994
526,0,29,4994
3,1,3,4994
47,0,18,4994
242,1,1,4995
58,1,1,4995
38,1,3,4995
48,1,3,4995
20,1,1,4995
24,1,3,4995
60,1,1,4995
182,1,1,4995
53,1,1,4995
66,1,1,4995
1,1,1,4995
37,1,1,4995
113,1,1,4995
281,1,1,4995
156,1,1,4995
3,1,3,4995
68,1,3,4995
81,1,1,4995
4,1,1,4995
82,1,3,4995
84,1,1,4995
107,1,1,4995
5,1,1,4995
33,1,3,4995
69,1,22,4996
177,0,6,4996
9,0,6,4996
480,0,22,4996
68,1,3,4996
24,1,3,4996
603,0,22,4996
33,1,3,4996
403,1,22,4996
57,1,17,4997
190,1,20,4997
115,1,2,4997
417,1,2,4997
178,1,20,4997
3,1,3,4997
285,0,12,4997
46,0,2,4997
24,1,3,4997
254,0,5,4997
83,0,2,4997
169,1,2,4997
55,1,20,4997
68,1,3,4997
48,0,3,4997
95,1,5,4997
31,0,2,4997
110,1,4,4997
33,1,3,4997
91,0,27,4997
208,1,23,4998
204,1,35,4998
68,1,3,4998
80,1,23,4998
57,1,17,4998
43,1,17,4998
207,1,23,4998
328,1,3,4998
117,0,19,4998
3,1,3,4998
680,0,14,4998
291,1,38,4998
323,1,2,4998
24,1,3,4998
27,1,14,4998
26,1,3,4998
45,1,19,4998
101,1,3,4998
154,1,3,4998
381,1,21,4998
586,0,14,4998
89,1,10,4998
184,0,18,4998
16,1,3,4998
353,0,28,4999
21,1,4,4999
163,0,28,4999
106,1,4,4999
305,1,4,4999
70,1,4,4999
264,0,28,4999
19,1,4,4999
294,1,4,4999
303,1,14,4999
27,1,14,4999
292,0,4,4999
63,1,14,4999
135,1,14,4999
3,1,3,5000
24,1,3,5000
16,1,3,5000
72,0,3,5000
25,1,13,5001
38,1,3,5001
57,1,17,5001
149,1,1,5001
6,0,3,5001
82,1,3,5001
24,1,3,5001
4,1,1,5001
1,1,1,5001
53,1,1,5001
107,1,1,5001
58,0,1,5001
3,1,3,5001
59,1,3,5001
241,1,18,5001
48,1,3,5001
43,1,17,5001
33,1,3,5001
19,1,4,5001
40,1,18,5001
303,1,14,5002
3,0,3,5002
33,1,3,5002
57,1,17,5002
343,0,14,5002
43,1,17,5002
143,0,31,5002
493,0,25,5002
75,1,5,5002
195,1,5,5002
24,1,3,5002
193,0,34,5003
33,1,3,5003
91,0,27,5003
19,0,4,5003
24,1,3,5003
449,0,36,5003
315,0,29,5003
146,1,11,5003
65,1,11,5003
18,1,11,5003
209,0,36,5003
3,1,3,5003
127,1,11,5003
43,1,17,5004
58,1,1,5004
132,1,3,5004
4,1,1,5004
281,1,1,5004
53,1,1,5004
68,1,3,5004
1,1,1,5004
149,1,1,5004
242,1,1,5004
169,1,2,5004
6,1,3,5004
3,1,3,5004
37,1,1,5004
38,1,3,5004
107,1,1,5004
24,1,3,5004
75,1,5,5005
173,1,13,5005
207,1,23,5005
168,0,21,5005
208,1,23,5005
44,0,18,5005
152,0,23,5005
92,0,18,5005
80,1,23,5005
34,0,16,5005
158,1,21,5005
344,0,26,5005
97,1,21,5005
195,0,5,5005
280,1,23,5005
168,1,21,5006
75,1,5,5006
184,1,18,5006
16,0,3,5006
97,1,21,5006
24,1,3,5006
69,0,22,5006
195,0,5,5006
43,0,17,5006
123,1,30,5007
37,1,1,5007
317,0,28,5007
87,0,26,5007
1,1,1,5007
57,1,17,5008
107,1,1,5008
32,1,3,5008
132,1,3,5008
38,1,3,5008
43,1,17,5008
24,1,3,5008
158,1,21,5008
4,1,1,5008
82,1,3,5008
62,1,3,5008
149,1,1,5008
48,1,3,5008
1,1,1,5008
35,1,9,5008
112,1,17,5008
68,1,3,5008
184,1,18,5008
37,1,1,5008
58,1,1,5008
148,0,18,5008
53,1,1,5008
247,1,22,5008
403,1,22,5008
71,1,17,5008
603,1,22,5008
26,1,3,5008
69,1,22,5008
33,1,3,5008
169,0,2,5009
183,1,23,5009
14,0,4,5009
227,1,4,5009
303,1,14,5009
178,1,20,5009
190,1,20,5009
98,1,4,5009
117,0,19,5010
22,0,12,5010
19,0,4,5010
43,0,17,5010
24,1,3,5010
363,1,23,5011
244,0,14,5011
208,1,23,5011
5,1,1,5011
42,1,19,5011
215,1,19,5011
280,1,23,5011
158,1,21,5012
3,1,3,5012
241,1,18,5012
184,1,18,5012
48,1,3,5012
43,1,17,5012
97,1,21,5012
168,1,21,5012
82,1,3,5012
40,1,18,5012
24,1,3,5012
154,1,3,5012
53,1,1,5013
37,1,1,5013
58,1,1,5013
68,1,3,5013
149,1,1,5013
75,1,5,5013
33,1,3,5013
59,1,3,5013
48,1,3,5013
3,1,3,5013
4,1,1,5013
1,1,1,5013
234,1,13,5014
241,1,18,5014
268,0,25,5014
259,0,4,5014
377,1,25,5014
161,1,25,5014
273,0,25,5014
316,0,25,5014
25,1,13,5014
158,1,21,5014
21,1,4,5014
98,1,4,5014
16,1,3,5015
59,1,3,5015
291,1,38,5015
159,0,18,5015
44,1,18,5015
272,1,24,5015
11,1,3,5015
24,1,3,5015
276,1,18,5015
57,1,17,5015
26,0,3,5015
148,1,18,5015
297,0,24,5015
3,1,3,5015
147,1,18,5015
451,1,24,5015
256,0,4,5015
117,0,19,5015
54,1,18,5016
103,1,5,5016
236,1,4,5016
136,1,23,5016
16,1,3,5016
317,1,28,5016
293,1,3,5016
47,1,18,5016
41,0,17,5016
305,1,4,5016
308,0,23,5016
304,1,23,5016
147,1,18,5016
71,1,17,5016
154,1,3,5016
118,0,17,5016
246,0,10,5017
425,0,23,5017
241,1,18,5017
40,1,18,5017
152,1,23,5017
72,1,3,5017
280,1,23,5017
564,0,35,5017
173,1,13,5017
207,1,23,5017
350,0,23,5017
54,1,18,5017
154,1,3,5017
228,1,13,5017
29,1,3,5017
16,1,3,5017
68,1,3,5017
208,1,23,5017
25,1,13,5017
245,1,3,5017
24,1,3,5017
129,1,13,5017
89,1,10,5017
22,1,12,5017
289,1,12,5017
184,1,18,5017
80,1,23,5017
341,0,25,5018
233,1,17,5018
39,1,17,5018
3,1,3,5018
124,1,5,5018
377,1,25,5018
207,0,23,5018
259,1,4,5018
142,0,5,5019
143,1,31,5019
24,1,3,5019
1,1,1,5019
6,0,3,5019
150,1,25,5019
433,1,5,5019
154,1,3,5019
59,1,3,5019
57,1,17,5019
195,1,5,5019
87,0,26,5019
237,1,5,5019
19,0,4,5019
149,1,1,5019
33,1,3,5019
48,1,3,5019
3,1,3,5019
52,1,1,5019
75,1,5,5019
107,1,1,5019
43,1,17,5019
16,1,3,5019
173,0,13,5019
313,0,12,5020
68,1,3,5020
280,0,23,5020
48,1,3,5020
168,0,21,5020
437,1,23,5020
58,1,1,5020
373,0,12,5020
270,1,23,5020
73,1,23,5020
546,0,28,5020
16,1,3,5020
350,0,23,5020
173,1,13,5020
326,0,14,5020
101,1,3,5020
308,1,23,5020
126,1,12,5020
72,0,3,5020
272,0,24,5020
207,1,23,5020
4,1,1,5020
37,1,1,5020
53,1,1,5020
96,0,14,5020
154,1,3,5020
99,0,23,5020
511,0,12,5020
208,1,23,5020
116,1,3,5020
263,1,23,5020
82,1,3,5020
293,0,3,5020
26,1,3,5020
24,1,3,5020
1,1,1,5020
152,1,23,5020
32,1,3,5020
97,1,21,5020
45,1,19,5021
136,1,23,5021
595,1,28,5021
383,0,12,5021
201,1,28,5021
231,1,23,5021
317,0,28,5021
437,1,23,5021
308,1,23,5021
19,0,4,5022
43,1,17,5022
1,1,1,5022
37,1,1,5022
24,1,3,5022
3,1,3,5022
33,0,3,5022
1,1,1,5023
87,0,26,5023
207,0,23,5023
37,1,1,5023
80,0,23,5023
114,0,23,5023
3,1,3,5023
129,1,13,5024
56,0,13,5024
228,1,13,5024
44,1,18,5024
214,1,13,5024
229,1,13,5024
173,0,13,5024
451,0,24,5024
75,1,5,5024
25,1,13,5024
40,1,18,5024
192,1,13,5024
54,1,18,5024
320,0,13,5024
3,1,3,5024
241,1,18,5024
184,1,18,5024
147,1,18,5024
43,1,17,5025
1,1,1,5025
33,1,3,5025
3,1,3,5025
281,0,1,5026
279,1,10,5026
63,0,14,5026
184,1,18,5026
21,0,4,5026
169,1,2,5026
46,1,2,5026
417,1,2,5026
254,1,5,5026
4,1,1,5026
115,1,2,5026
158,1,21,5026
117,1,19,5026
284,1,5,5026
23,1,4,5026
405,0,4,5026
3,0,3,5026
105,0,4,5026
156,1,1,5026
142,0,5,5026
55,1,20,5026
267,1,4,5026
203,0,5,5026
98,0,4,5026
241,0,18,5026
164,1,9,5026
190,1,20,5026
85,0,5,5026
351,0,18,5026
178,0,20,5026
95,1,5,5026
106,1,4,5026
256,0,4,5026
42,1,19,5026
221,0,17,5026
66,1,1,5026
71,1,17,5026
8,0,5,5026
144,0,5,5026
83,0,2,5026
194,0,35,5026
295,1,5,5026
292,0,4,5026
343,0,14,5026
97,1,21,5026
336,0,2,5026
252,0,4,5026
319,1,4,5027
343,1,14,5027
295,1,5,5027
143,1,31,5027
161,1,25,5027
273,1,25,5027
294,1,4,5027
377,1,25,5027
68,1,3,5028
59,1,3,5028
33,1,3,5028
25,0,13,5028
24,1,3,5028
149,1,1,5028
3,1,3,5028
57,1,17,5028
48,1,3,5028
43,1,17,5028
71,1,17,5028
29,0,3,5029
208,1,23,5029
3,1,3,5029
245,1,3,5029
308,0,23,5029
26,1,3,5029
43,1,17,5029
24,0,3,5029
289,0,12,5029
326,0,14,5029
16,1,3,5029
511,0,12,5029
108,0,27,5029
6,1,3,5030
273,1,25,5030
139,1,25,5030
377,1,25,5030
59,1,3,5030
38,1,3,5030
33,1,3,5030
157,1,25,5030
3,1,3,5030
257,1,3,5030
19,1,4,5030
48,0,3,5030
288,0,25,5030
33,1,3,5031
3,1,3,5031
43,1,17,5031
59,1,3,5031
68,1,3,5031
169,1,2,5032
208,1,23,5032
117,1,19,5032
46,1,2,5032
185,0,2,5032
2,1,2,5032
33,1,3,5032
43,1,17,5032
80,1,23,5032
57,1,17,5032
3,1,3,5033
33,1,3,5033
75,1,5,5033
24,1,3,5033
25,1,13,5033
37,1,1,5033
1,1,1,5033
98,1,4,5034
210,1,17,5034
63,1,14,5034
168,1,21,5034
33,1,3,5034
303,1,14,5034
77,1,14,5034
292,0,4,5034
75,1,5,5034
141,1,17,5034
339,0,21,5034
3,1,3,5034
221,1,17,5034
204,1,35,5034
104,1,17,5034
259,1,4,5034
158,0,21,5034
117,1,19,5034
27,1,14,5034
254,0,5,5034
187,0,21,5034
135,1,14,5034
97,1,21,5034
85,0,5,5034
24,1,3,5034
183,1,23,5034
128,1,3,5034
199,1,3,5034
173,1,13,5035
25,1,13,5035
16,0,3,5035
43,1,17,5035
24,1,3,5036
328,1,3,5036
3,1,3,5036
352,1,3,5036
43,1,17,5037
68,1,3,5037
38,1,3,5037
229,1,13,5037
24,1,3,5037
33,1,3,5037
1,1,1,5037
37,1,1,5037
58,1,1,5037
234,1,13,5037
97,0,21,5037
48,1,3,5037
149,1,1,5037
158,1,21,5037
3,1,3,5037
82,1,3,5037
107,1,1,5037
168,0,21,5037
318,1,28,5037
129,0,13,5037
132,0,3,5037
43,1,17,5038
27,1,14,5038
24,1,3,5038
37,1,1,5038
303,1,14,5038
183,0,23,5038
184,0,18,5038
3,1,3,5038
57,1,17,5038
87,0,26,5039
91,0,27,5039
143,1,31,5039
65,1,11,5039
158,1,21,5039
130,0,32,5039
28,0,11,5039
83,0,2,5039
57,1,17,5039
43,1,17,5039
68,1,3,5039
297,0,24,5039
193,0,34,5039
33,1,3,5039
69,0,22,5039
207,0,23,5039
318,0,28,5039
18,1,11,5039
146,1,11,5039
272,0,24,5039
9,0,6,5039
317,0,28,5039
34,1,16,5039
375,0,27,5039
3,1,3,5039
168,0,21,5039
108,0,27,5039
80,1,23,5039
89,1,10,5039
114,1,23,5039
97,1,21,5039
184,1,18,5039
33,1,3,5040
24,1,3,5040
65,1,11,5040
17,0,10,5040
3,1,3,5040
1,1,1,5040
37,1,1,5040
43,0,17,5040
223,0,7,5041
190,1,20,5041
178,1,20,5041
117,0,19,5041
6,1,3,5041
5,1,1,5041
74,1,5,5041
1,1,1,5041
48,1,3,5041
66,1,1,5041
68,1,3,5041
38,0,3,5041
111,0,14,5041
25,1,13,5041
391,1,7,5041
24,1,3,5041
55,1,20,5041
59,1,3,5041
112,1,17,5041
71,1,17,5041
257,0,3,5041
3,1,3,5041
95,0,5,5041
39,1,17,5041
43,1,17,5041
132,0,3,5041
378,1,7,5041
37,1,1,5041
3,1,3,5042
59,0,3,5042
68,1,3,5042
82,1,3,5042
71,1,17,5042
43,1,17,5042
132,0,3,5042
75,1,5,5042
48,1,3,5042
24,1,3,5042
19,0,4,5042
195,0,5,5042
33,1,3,5043
3,1,3,5043
25,1,13,5043
254,0,5,5043
43,1,17,5043
37,1,1,5043
59,1,3,5043
24,1,3,5043
68,1,3,5043
48,1,3,5043
195,1,5,5043
75,1,5,5043
1,1,1,5043
317,1,28,5044
300,0,36,5044
449,0,36,5044
209,0,36,5044
114,1,23,5045
493,0,25,5045
218,0,4,5045
24,1,3,5045
207,1,23,5045
3,1,3,5045
80,1,23,5045
329,1,30,5045
33,1,3,5046
24,1,3,5046
3,0,3,5046
375,0,27,5046
43,1,17,5046
188,0,33,5046
91,0,27,5046
57,1,17,5046
80,1,23,5047
68,1,3,5047
107,1,1,5047
53,1,1,5047
37,1,1,5047
25,1,13,5047
1,1,1,5047
168,0,21,5047
149,1,1,5047
48,1,3,5047
58,1,1,5047
38,1,3,5047
192,0,13,5047
97,0,21,5047
43,1,17,5047
3,1,3,5047
59,1,3,5047
25,1,13,5048
48,0,3,5048
33,1,3,5048
208,1,23,5048
19,0,4,5048
3,1,3,5048
24,1,3,5048
4,1,1,5049
24,1,3,5049
113,1,1,5049
82,1,3,5049
149,1,1,5049
60,1,1,5049
132,1,3,5049
1,1,1,5049
58,1,1,5049
43,1,17,5049
66,1,1,5049
317,1,28,5049
48,0,3,5049
57,0,17,5049
3,1,3,5049
107,1,1,5049
353,0,28,5049
53,1,1,5049
68,1,3,5049
20,1,1,5049
38,1,3,5049
318,1,28,5049
59,1,3,5049
156,1,1,5049
245,0,3,5050
24,1,3,5050
381,1,21,5050
16,1,3,5050
101,1,3,5050
3,1,3,5050
29,0,3,5050
199,1,3,5050
154,1,3,5050
72,0,3,5050
57,1,17,5050
293,1,3,5050
65,1,11,5051
332,0,32,5051
127,1,11,5051
68,1,3,5051
129,0,13,5051
3,1,3,5051
43,1,17,5051
184,1,18,5051
28,1,11,5051
57,1,17,5051
241,1,18,5051
25,1,13,5051
146,1,11,5051
33,0,3,5051
112,1,17,5051
6,0,3,5052
68,1,3,5052
33,1,3,5052
24,1,3,5052
1,1,1,5052
48,0,3,5052
59,1,3,5052
37,1,1,5052
19,1,4,5053
37,1,1,5053
3,1,3,5053
1,1,1,5053
33,1,3,5053
43,0,17,5053
195,1,5,5054
57,1,17,5054
91,1,27,5054
485,1,29,5054
24,1,3,5054
75,1,5,5054
3,1,3,5054
33,1,3,5054
24,1,3,5055
27,0,14,5055
317,0,28,5055
19,1,4,5055
158,1,21,5055
138,1,4,5055
68,1,3,5055
63,0,14,5055
33,0,3,5055
149,1,1,5055
75,0,5,5055
195,1,5,5055
4,1,1,5055
303,1,14,5055
93,1,4,5055
3,1,3,5055
68,1,3,5056
43,1,17,5056
59,0,3,5056
33,1,3,5056
194,0,35,5056
24,1,3,5056
3,1,3,5056
82,1,3,5056
53,1,1,5056
25,1,13,5057
1,1,1,5057
4,0,1,5057
53,1,1,5057
59,1,3,5057
43,1,17,5057
3,1,3,5057
107,1,1,5057
58,1,1,5057
37,1,1,5057
68,1,3,5057
57,0,17,5057
29,0,3,5058
16,1,3,5058
24,1,3,5058
3,0,3,5058
72,0,3,5058
16,1,3,5059
37,1,1,5059
97,0,21,5059
357,1,13,5059
328,1,3,5059
52,0,1,5059
3,0,3,5059
158,1,21,5059
24,1,3,5059
168,0,21,5059
150,1,25,5059
72,1,3,5059
29,1,3,5059
352,0,3,5059
199,1,3,5059
25,0,13,5059
59,1,3,5060
184,0,18,5060
3,1,3,5060
38,1,3,5060
132,1,3,5060
48,1,3,5060
6,1,3,5060
82,1,3,5060
24,1,3,5060
75,1,5,5060
235,0,10,5060
24,1,3,5061
107,1,1,5061
1,1,1,5061
37,0,1,5061
33,1,3,5061
149,1,1,5061
57,1,17,5061
43,1,17,5061
3,1,3,5062
29,0,3,5062
75,1,5,5062
237,0,5,5062
24,1,3,5062
16,1,3,5062
72,1,3,5062
37,1,1,5062
59,1,3,5063
83,0,2,5063
1,1,1,5063
37,1,1,5063
476,0,37,5063
3,1,3,5063
194,0,35,5063
75,1,5,5063
184,1,18,5063
167,1,5,5063
168,0,21,5063
208,1,23,5063
189,0,5,5063
73,1,23,5063
207,1,23,5063
200,0,4,5063
80,1,23,5063
97,1,21,5063
3,0,3,5064
328,1,3,5064
16,0,3,5064
24,1,3,5064
24,1,3,5065
3,1,3,5065
29,0,3,5065
168,0,21,5065
16,1,3,5065
97,1,21,5065
72,0,3,5065
158,1,21,5066
168,1,21,5066
272,1,24,5066
1,1,1,5066
97,1,21,5066
68,1,3,5066
3,1,3,5066
149,1,1,5066
297,0,24,5066
59,1,3,5066
37,1,1,5066
89,1,10,5066
35,1,9,5067
45,0,19,5067
3,0,3,5067
138,0,4,5067
72,1,3,5067
282,1,4,5067
15,0,9,5067
65,0,11,5067
29,0,3,5067
24,1,3,5067
127,1,11,5067
16,0,3,5067
186,0,11,5067
28,0,11,5067
246,0,10,5067
43,1,17,5067
24,1,3,5068
3,1,3,5068
154,1,3,5068
328,1,3,5068
72,0,3,5068
16,1,3,5068
352,1,3,5068
245,0,3,5068
29,0,3,5068
32,1,3,5068
3,1,3,5069
38,1,3,5069
33,1,3,5069
59,0,3,5069
37,1,1,5069
43,1,17,5069
318,1,28,5069
6,1,3,5069
132,1,3,5069
68,1,3,5069
82,1,3,5069
212,1,37,5069
48,1,3,5069
143,1,31,5069
3,1,3,5070
52,0,1,5070
72,1,3,5070
24,1,3,5070
132,1,3,5071
59,1,3,5071
3,1,3,5071
6,1,3,5071
38,1,3,5071
24,1,3,5071
82,1,3,5071
33,1,3,5071
245,0,3,5072
37,1,1,5072
25,1,13,5072
29,0,3,5072
52,1,1,5072
3,1,3,5072
150,1,25,5072
411,1,13,5072
72,1,3,5072
24,1,3,5072
129,0,13,5072
352,0,3,5072
43,1,17,5072
357,1,13,5072
16,0,3,5072
328,1,3,5072
18,1,11,5073
146,1,11,5073
195,1,5,5073
97,1,21,5073
65,1,11,5073
175,1,30,5073
28,1,11,5073
107,1,1,5073
127,1,11,5073
122,1,21,5073
168,1,21,5073
143,0,31,5073
123,1,30,5073
8,1,5,5073
75,1,5,5073
184,0,18,5073
149,1,1,5073
34,0,16,5073
61,1,5,5073
33,1,3,5073
1,1,1,5073
167,0,5,5073
59,1,3,5074
257,1,3,5074
117,0,19,5074
11,1,3,5074
43,1,17,5074
132,1,3,5074
24,1,3,5074
48,1,3,5074
93,0,4,5074
33,1,3,5074
82,1,3,5074
42,1,19,5074
3,1,3,5074
38,1,3,5074
321,1,25,5075
365,1,25,5075
24,1,3,5075
592,0,25,5075
174,0,4,5075
517,0,25,5075
19,0,4,5075
200,1,4,5075
288,0,25,5075
214,1,13,5075
139,1,25,5075
377,1,25,5075
161,1,25,5075
471,1,25,5075
25,1,13,5075
438,1,25,5075
206,1,13,5075
229,1,13,5075
273,1,25,5075
317,1,28,5075
228,1,13,5075
182,1,1,5075
234,0,13,5075
282,1,4,5075
68,1,3,5076
1,1,1,5076
132,1,3,5076
57,1,17,5076
24,1,3,5076
87,0,26,5076
48,1,3,5076
53,1,1,5076
6,1,3,5076
151,1,17,5076
4,1,1,5076
82,1,3,5076
3,1,3,5076
66,1,1,5076
455,1,23,5076
141,1,17,5076
39,1,17,5076
113,0,1,5076
27,1,14,5076
33,1,3,5076
472,1,11,5076
37,1,1,5076
107,1,1,5076
210,1,17,5076
59,1,3,5076
221,1,17,5076
67,1,17,5076
156,1,1,5076
233,1,17,5076
263,1,23,5076
34,0,16,5076
73,1,23,5076
58,1,1,5076
43,1,17,5076
285,1,12,5076
72,0,3,5077
117,0,19,5077
24,1,3,5077
16,1,3,5077
147,0,18,5077
29,0,3,5077
427,1,5,5078
304,1,23,5078
1,0,1,5078
245,0,3,5078
127,1,11,5078
437,1,23,5078
37,1,1,5078
16,1,3,5078
293,1,3,5078
3,1,3,5078
28,1,11,5078
112,1,17,5078
156,0,1,5078
52,1,1,5078
4,1,1,5078
107,1,1,5078
53,1,1,5078
147,1,18,5078
59,1,3,5078
101,1,3,5078
24,1,3,5078
43,1,17,5078
5,0,1,5078
148,0,18,5078
60,1,1,5078
149,1,1,5078
25,0,13,5078
282,1,4,5078
150,0,25,5078
71,1,17,5078
65,0,11,5078
186,0,11,5078
72,1,3,5078
219,1,5,5078
276,0,18,5078
66,1,1,5078
243,1,1,5078
116,1,3,5078
113,0,1,5078
29,0,3,5078
154,1,3,5078
68,1,3,5078
58,0,1,5078
19,0,4,5078
84,1,1,5078
41,0,17,5078
33,1,3,5079
254,0,5,5079
3,1,3,5079
1,1,1,5079
317,0,28,5079
54,1,18,5079
24,1,3,5079
195,1,5,5080
254,0,5,5080
61,1,5,5080
75,1,5,5080
189,0,5,5080
95,1,5,5080
229,1,13,5080
27,0,14,5080
303,1,14,5080
167,1,5,5080
192,1,13,5080
3,0,3,5081
33,1,3,5081
57,1,17,5081
24,1,3,5081
1,1,1,5081
48,1,3,5081
43,1,17,5081
149,1,1,5081
53,1,1,5081
82,1,3,5081
37,1,1,5081
195,1,5,5082
47,1,18,5082
25,0,13,5082
24,1,3,5082
189,1,5,5082
148,1,18,5082
294,1,4,5082
92,0,18,5082
317,1,28,5082
3,1,3,5082
245,0,3,5082
72,0,3,5082
159,0,18,5082
29,0,3,5082
208,1,23,5083
266,1,19,5083
153,0,4,5083
363,1,23,5083
3,1,3,5083
280,1,23,5083
24,1,3,5083
42,1,19,5083
89,1,10,5083
203,1,5,5083
215,1,19,5083
117,1,19,5083
368,0,5,5083
16,1,3,5084
68,1,3,5084
173,1,13,5084
